time_stamp,sensor_index,humidity,temperature,pm2.5_atm,datetime,pm2.5_corrected,aqi
1722985200,173211,68,87,18.6,2024-08-06 23:00:00,9.7972,52.29896577946768
1724353200,173211,70,87,6.6,2024-08-22 19:00:00,3.2203999999999997,17.89111111111111
1727287200,173211,68,88,19.0,2024-09-25 18:00:00,10.0108,52.69692775665399
1735138800,173211,56,88,40.2,2024-12-25 15:00:00,22.3444,75.6758783269962
1735149600,173211,61,85,77.5,2024-12-25 18:00:00,41.8406,116.61253266331659
1735102800,173211,45,93,12.5,2024-12-25 05:00:00,8.481000000000002,47.116666666666674
1728838800,173211,75,83,14.6,2024-10-13 17:00:00,7.0704,39.28
1732323600,173211,73,82,33.4,2024-11-23 01:00:00,17.278399999999998,66.23732319391635
1724241600,173211,66,85,11.4,2024-08-21 12:00:00,6.1212,34.00666666666667
1729134000,173211,60,91,6.8,2024-10-17 03:00:00,4.171200000000001,23.173333333333336
1729159200,173211,52,96,19.3,2024-10-17 10:00:00,11.5214,55.5113536121673
1729202400,173211,70,85,19.7,2024-10-17 22:00:00,10.2158,53.078866920152095
1727370000,173211,65,89,3.9,2024-09-26 17:00:00,2.2006000000000006,12.225555555555559
1726376400,173211,63,91,5.5,2024-09-15 05:00:00,3.2237999999999998,17.909999999999997
1726380000,173211,59,93,4.6,2024-09-15 06:00:00,3.0807999999999995,17.115555555555552
1720915200,173211,74,84,15.3,2024-07-14 00:00:00,7.528600000000001,41.82555555555556
1720922400,173211,71,87,17.4,2024-07-14 02:00:00,8.903199999999998,49.46222222222221
1726268400,173211,66,88,3.0,2024-09-13 23:00:00,1.6356000000000002,9.086666666666668
1726239600,173211,65,90,7.5,2024-09-13 15:00:00,4.123,22.905555555555555
1726261200,173211,66,88,2.4,2024-09-13 21:00:00,1.3152,7.306666666666666
1735016400,173211,37,93,22.7,2024-12-24 05:00:00,14.603000000000002,61.25273764258556
1722549600,173211,68,87,3.0,2024-08-01 22:00:00,1.4668,8.148888888888889
1725177600,173211,65,90,3.2,2024-09-01 08:00:00,1.8268000000000004,10.14888888888889
1725152400,173211,74,85,5.6,2024-09-01 01:00:00,2.3487999999999998,13.048888888888888
1725159600,173211,71,87,9.8,2024-09-01 03:00:00,4.844800000000001,26.91555555555556
1728979200,173211,56,93,4.2,2024-10-15 08:00:00,3.1204000000000005,17.33555555555556
1730988000,173211,64,89,22.6,2024-11-07 14:00:00,12.270800000000001,56.907574144486695
1726333200,173211,66,89,10.7,2024-09-14 17:00:00,5.7474,31.93
1726326000,173211,65,90,12.8,2024-09-14 15:00:00,6.953200000000001,38.628888888888895
1727164800,173211,53,95,4.1,2024-09-24 08:00:00,3.3202,18.445555555555554
1727179200,173211,59,91,6.2,2024-09-24 12:00:00,3.9352,21.862222222222222
1727186400,173211,62,90,6.3,2024-09-24 14:00:00,3.7354000000000003,20.752222222222223
1727168400,173211,54,95,4.1,2024-09-24 09:00:00,3.2358000000000002,17.976666666666667
1723140000,173211,63,89,4.6,2024-08-08 18:00:00,2.7431999999999994,15.239999999999997
1723960800,173211,66,90,3.4,2024-08-18 06:00:00,1.8491999999999997,10.273333333333332
1727643600,173211,72,84,14.4,2024-09-29 21:00:00,7.2168,40.093333333333334
1727600400,173211,53,96,23.2,2024-09-29 09:00:00,13.5196,59.23423574144487
1734681600,173211,55,94,3.9,2024-12-20 08:00:00,3.0446,16.914444444444445
1731585600,173211,63,91,27.7,2024-11-14 12:00:00,15.078599999999998,62.13883650190114
1731592800,173211,71,84,4.6,2024-11-14 14:00:00,2.068,11.488888888888889
1722110400,173211,66,89,2.4,2024-07-27 20:00:00,1.3152,7.306666666666666
1721685600,173211,72,84,15.8,2024-07-22 22:00:00,7.9644,44.24666666666667
1721620800,173211,56,94,8.5,2024-07-22 04:00:00,5.416600000000001,30.092222222222226
1721678400,173211,70,84,19.2,2024-07-22 20:00:00,9.9488,52.5814144486692
1733346000,173211,65,85,22.4,2024-12-04 21:00:00,12.079600000000001,56.551346007604565
1733331600,173211,64,88,30.9,2024-12-04 17:00:00,16.703,65.16528517110267
1732136400,173211,72,83,15.1,2024-11-20 21:00:00,7.590599999999999,42.169999999999995
1732060800,173211,73,81,19.3,2024-11-20 00:00:00,9.749,52.20916349809886
1723442400,173211,52,97,14.6,2024-08-12 06:00:00,9.011600000000001,500.0
1729324800,173211,49,96,4.8,2024-10-19 08:00:00,4.0316,22.397777777777776
1729296000,173211,70,85,16.6,2024-10-19 00:00:00,8.560400000000001,47.55777777777779
1720328400,173211,70,88,4.3,2024-07-07 05:00:00,1.9922,11.067777777777778
1733875200,173211,70,83,23.4,2024-12-11 00:00:00,12.1916,56.76001520912548
1733925600,173211,62,88,24.4,2024-12-11 14:00:00,13.4008,59.01289733840304
1733896800,173211,52,93,9.6,2024-12-11 06:00:00,6.341600000000001,35.23111111111111
1733932800,173211,63,86,9.5,2024-12-11 16:00:00,5.3598,29.776666666666664
1730160000,173211,73,85,14.2,2024-10-29 00:00:00,7.0256,39.03111111111111
1724454000,173211,72,85,11.7,2024-08-23 23:00:00,5.7749999999999995,32.08333333333333
1726916400,173211,54,93,7.9,2024-09-21 11:00:00,5.265000000000001,29.250000000000004
1726930800,173211,61,90,9.0,2024-09-21 15:00:00,5.2616,29.231111111111108
1729724400,173211,75,83,11.2,2024-10-23 23:00:00,5.2548,29.193333333333335
1727550000,173211,70,84,12.0,2024-09-28 19:00:00,6.104,33.91111111111111
1731276000,173211,66,84,14.4,2024-11-10 22:00:00,7.7232,42.906666666666666
1731214800,173211,49,94,9.7,2024-11-10 05:00:00,6.6482,36.934444444444445
1720274400,173211,67,88,31.5,2024-07-06 14:00:00,16.770200000000003,65.29048669201522
1725843600,173211,72,86,13.1,2024-09-09 01:00:00,6.5226,36.236666666666665
1722646800,173211,71,87,16.5,2024-08-03 01:00:00,8.4226,46.792222222222215
1734364800,173211,74,83,30.0,2024-12-16 16:00:00,15.3784,62.69739923954373
1734310800,173211,74,82,26.0,2024-12-16 01:00:00,13.2424,58.71777946768061
1732712400,173211,79,82,25.4,2024-11-27 13:00:00,12.5,57.334600760456276
1732723200,173211,79,82,32.1,2024-11-27 16:00:00,16.0778,64.000463878327
1732737600,173211,74,80,27.2,2024-11-27 20:00:00,13.883199999999999,59.91166539923954
1732482000,173211,70,83,5.1,2024-11-24 21:00:00,2.4193999999999996,13.441111111111109
1726477200,173211,54,95,5.0,2024-09-16 09:00:00,3.7164,20.64666666666667
1732939200,173211,77,81,26.5,2024-11-30 04:00:00,13.256200000000002,58.74349049429658
1719874800,173211,73,87,15.5,2024-07-01 23:00:00,7.719800000000001,42.887777777777785
1730062800,173211,73,84,3.7,2024-10-27 21:00:00,1.4186000000000005,7.881111111111114
1722855600,173211,61,90,9.1,2024-08-05 11:00:00,5.3149999999999995,29.527777777777775
1729890000,173211,73,82,3.0,2024-10-25 21:00:00,1.0448000000000004,5.804444444444447
1729875600,173211,72,84,2.0,2024-10-25 17:00:00,0.5951999999999993,3.3066666666666626
1720461600,173211,69,87,20.1,2024-07-08 18:00:00,10.513800000000002,53.63407604562738
1720396800,173211,75,83,7.1,2024-07-08 00:00:00,3.0654,17.029999999999998
1724972400,173211,66,87,3.4,2024-08-29 23:00:00,1.8491999999999997,10.273333333333332
1724965200,173211,64,88,2.8,2024-08-29 21:00:00,1.6976,9.431111111111111
1724907600,173211,54,94,4.8,2024-08-29 05:00:00,3.6096000000000004,20.053333333333335
1725138000,173211,74,85,4.2,2024-08-31 21:00:00,1.6011999999999995,8.895555555555552
1725098400,173211,58,93,1.9,2024-08-31 10:00:00,1.7233999999999998,9.574444444444444
1725109200,173211,64,89,31.1,2024-08-31 13:00:00,16.809800000000003,65.36426615969583
1722135600,173211,61,92,5.2,2024-07-28 03:00:00,3.2323999999999997,17.957777777777775
1723406400,173211,71,88,9.6,2024-08-11 20:00:00,4.738,26.322222222222223
1732302000,173211,73,84,20.8,2024-11-22 19:00:00,10.55,53.70152091254753
1732244400,173211,60,90,11.5,2024-11-22 03:00:00,6.681,37.11666666666667
1724576400,173211,54,95,3.4,2024-08-25 09:00:00,2.862,15.9
1724565600,173211,59,92,4.1,2024-08-25 06:00:00,2.8137999999999996,15.63222222222222
1731690000,173211,72,83,6.2,2024-11-15 17:00:00,2.838,15.766666666666666
1729569600,173211,68,88,14.3,2024-10-22 04:00:00,7.501,41.672222222222224
1725458400,173211,71,86,43.1,2024-09-04 14:00:00,22.627000000000002,76.20239543726237
1725426000,173211,65,91,3.6,2024-09-04 05:00:00,2.0404000000000004,11.335555555555558
1731751200,173211,58,92,14.8,2024-11-16 10:00:00,8.612000000000002,47.844444444444456
1729774800,173211,64,89,19.9,2024-10-24 13:00:00,10.829,54.22133079847909
1729746000,173211,63,90,13.6,2024-10-24 05:00:00,7.5492,41.94
1729789200,173211,69,86,21.5,2024-10-24 17:00:00,11.2614,55.02694296577947
1730768400,173211,72,84,23.6,2024-11-05 01:00:00,12.1296,56.644501901140686
1730847600,173211,72,82,22.9,2024-11-05 23:00:00,11.7558,55.94806844106464
1734228000,173211,66,84,24.7,2024-12-15 02:00:00,13.2234,58.682380228136886
1720771200,173211,59,93,5.0,2024-07-12 08:00:00,3.2943999999999996,18.30222222222222
1730908800,173211,66,88,51.6,2024-11-06 16:00:00,27.588,85.44532319391635
1730887200,173211,52,94,33.0,2024-11-06 10:00:00,18.8372,69.14155133079848
1726538400,173211,62,90,5.8,2024-09-17 02:00:00,3.4684,19.26888888888889
1726545600,173211,57,93,5.4,2024-09-17 04:00:00,3.6768,20.426666666666666
1724806800,173211,68,86,20.8,2024-08-28 01:00:00,10.972000000000001,54.4877566539924
1724803200,173211,68,85,18.1,2024-08-28 00:00:00,9.5302,51.80151330798479
1724864400,173211,64,89,6.4,2024-08-28 17:00:00,3.62,20.11111111111111
1725620400,173211,59,92,7.2,2024-09-06 11:00:00,4.4692,24.828888888888887
1725634800,173211,64,89,6.6,2024-09-06 15:00:00,3.7268,20.704444444444444
1725631200,173211,64,89,6.6,2024-09-06 14:00:00,3.7268,20.704444444444444
1722996000,173211,64,89,17.0,2024-08-07 02:00:00,9.2804,51.33610646387833
1723057200,173211,65,89,4.0,2024-08-07 19:00:00,2.2540000000000004,12.522222222222224
1723017600,173211,48,97,4.9,2024-08-07 08:00:00,4.169400000000001,23.16333333333334
1722783600,173211,64,89,6.9,2024-08-04 15:00:00,3.8870000000000005,21.594444444444445
1722751200,173211,56,94,3.8,2024-08-04 06:00:00,2.9068,16.148888888888887
1733515200,173211,67,87,23.8,2024-12-06 20:00:00,12.6584,57.62971863117871
1730131200,173211,72,87,11.0,2024-10-28 16:00:00,5.4012,30.006666666666668
1732186800,173211,68,84,5.4,2024-11-21 11:00:00,2.7484,15.26888888888889
1732179600,173211,63,90,8.0,2024-11-21 09:00:00,4.5588,25.326666666666664
1721476800,173211,54,93,7.5,2024-07-20 12:00:00,5.0514,28.063333333333333
1721491200,173211,62,90,6.5,2024-07-20 16:00:00,3.8422,21.345555555555556
1723856400,173211,76,85,11.5,2024-08-17 01:00:00,5.3306,29.61444444444444
1723867200,173211,72,87,5.5,2024-08-17 04:00:00,2.4642,13.69
1723888800,173211,66,88,7.7,2024-08-17 10:00:00,4.1454,23.03
1729936800,173211,62,89,6.2,2024-10-26 10:00:00,3.6820000000000004,20.455555555555556
1729915200,173211,58,92,6.6,2024-10-26 04:00:00,4.2332,23.517777777777777
1731092400,173211,74,82,6.2,2024-11-08 19:00:00,2.6692,14.828888888888889
1731049200,173211,62,90,2.0,2024-11-08 07:00:00,1.4392000000000005,7.9955555555555575
1734598800,173211,53,95,5.7,2024-12-19 09:00:00,4.1746,23.19222222222222
1721840400,173211,65,90,11.0,2024-07-24 17:00:00,5.992000000000001,33.28888888888889
1721808000,173211,49,98,3.0,2024-07-24 08:00:00,3.0704000000000002,17.05777777777778
1721829600,173211,62,91,10.1,2024-07-24 14:00:00,5.7646,32.025555555555556
1721199600,173211,60,92,3.8,2024-07-17 07:00:00,2.5692,14.273333333333332
1727470800,173211,68,86,19.2,2024-09-27 21:00:00,10.1176,52.89590874524715
1727478000,173211,68,86,16.1,2024-09-27 23:00:00,8.4622,47.01222222222221
1731452400,173211,70,85,22.1,2024-11-12 23:00:00,11.4974,55.466638783269964
1720062000,173211,65,90,8.1,2024-07-04 03:00:00,4.4434000000000005,24.685555555555556
1720108800,173211,73,85,18.2,2024-07-04 16:00:00,9.1616,51.114768060836504
1732860000,173211,61,87,36.2,2024-11-29 06:00:00,19.786400000000004,70.91002281368822
1735200000,173211,46,96,23.4,2024-12-26 08:00:00,14.217199999999998,60.53394676806084
1733115600,173211,49,94,24.5,2024-12-02 05:00:00,14.551400000000001,61.15660076045628
1729468800,173211,72,84,11.7,2024-10-21 00:00:00,5.7749999999999995,32.08333333333333
1721041200,173211,68,87,8.8,2024-07-15 11:00:00,4.564,25.355555555555554
1721080800,173211,73,85,3.3,2024-07-15 22:00:00,1.205,6.694444444444445
1726002000,173211,71,86,4.7,2024-09-10 21:00:00,2.1214000000000004,11.785555555555558
1723690800,173211,64,90,6.1,2024-08-15 03:00:00,3.4598,19.22111111111111
1723741200,173211,68,88,25.6,2024-08-15 17:00:00,13.5352,59.26330038022814
1730307600,173211,66,88,36.1,2024-10-30 17:00:00,19.311,70.02429657794677
1730271600,173211,47,97,9.7,2024-10-30 07:00:00,6.817,37.87222222222222
1728867600,173211,76,82,7.3,2024-10-14 01:00:00,3.0877999999999997,17.15444444444444
1723554000,173211,64,88,13.9,2024-08-13 13:00:00,7.625000000000001,42.361111111111114
1723510800,173211,72,85,19.6,2024-08-13 01:00:00,9.9936,52.66488212927757
1727755200,173211,53,93,7.8,2024-10-01 04:00:00,5.296,29.422222222222224
1727820000,173211,65,86,4.1,2024-10-01 22:00:00,2.3074000000000003,12.81888888888889
1727816400,173211,64,87,4.6,2024-10-01 21:00:00,2.6588,14.771111111111109
1725404400,173211,73,85,6.4,2024-09-03 23:00:00,2.8604000000000003,15.891111111111112
1725375600,173211,72,86,24.7,2024-09-03 15:00:00,12.716999999999999,57.73889733840304
1726034400,173211,60,89,2.4,2024-09-11 06:00:00,1.8216,10.120000000000001
1726081200,173211,73,83,6.1,2024-09-11 19:00:00,2.7002,15.001111111111111
1731902400,173211,55,94,5.9,2024-11-18 04:00:00,4.1126000000000005,22.84777777777778
1731164400,173211,59,87,11.6,2024-11-09 15:00:00,6.8187999999999995,37.88222222222222
1725721200,173211,67,89,5.8,2024-09-07 15:00:00,3.0464,16.924444444444443
1734156000,173211,55,94,23.2,2024-12-14 06:00:00,13.3508,58.91974144486692
1734174000,173211,66,87,13.3,2024-12-14 11:00:00,7.135800000000001,39.64333333333334
1721541600,173211,48,97,7.3,2024-07-21 06:00:00,5.4510000000000005,30.283333333333335
1721520000,173211,68,86,18.0,2024-07-21 00:00:00,9.4768,51.70202281368822
1721552400,173211,44,99,6.7,2024-07-21 09:00:00,5.4682,30.37888888888889
1728043200,173211,57,91,11.5,2024-10-04 12:00:00,6.9342,38.52333333333333
1728046800,173211,59,91,20.3,2024-10-04 13:00:00,11.4646,55.40552851711027
1726149600,173211,64,89,10.7,2024-09-12 14:00:00,5.9162,32.867777777777775
1726128000,173211,50,97,4.0,2024-09-12 08:00:00,3.5200000000000005,19.555555555555557
1726120800,173211,53,95,3.4,2024-09-12 06:00:00,2.9463999999999997,16.368888888888886
1727085600,173211,52,94,6.7,2024-09-23 10:00:00,4.793000000000001,26.627777777777784
1733788800,173211,66,82,61.2,2024-12-10 00:00:00,32.714400000000005,94.99641064638784
1731499200,173211,64,90,30.0,2024-11-13 12:00:00,16.2224,64.26987072243347
1721959200,173211,60,91,4.9,2024-07-26 02:00:00,3.1566000000000005,17.53666666666667
1729465200,173211,73,84,10.7,2024-10-20 23:00:00,5.1566,28.647777777777776
1729400400,173211,61,90,6.1,2024-10-20 05:00:00,3.7129999999999996,20.627777777777776
1729404000,173211,62,90,6.3,2024-10-20 06:00:00,3.7354000000000003,20.752222222222223
1728475200,173211,60,91,3.6,2024-10-09 12:00:00,2.4624,13.68
1722211200,173211,70,87,12.3,2024-07-29 00:00:00,6.264200000000001,34.80111111111111
1733655600,173211,62,90,26.3,2024-12-08 11:00:00,14.415400000000002,60.903216730038025
1733691600,173211,69,83,38.6,2024-12-08 21:00:00,20.3928,72.0398174904943
1726984800,173211,53,94,3.7,2024-09-22 06:00:00,3.1066000000000003,17.25888888888889
1726977600,173211,60,92,6.3,2024-09-22 04:00:00,3.9042000000000003,21.69
1729105200,173211,69,87,23.2,2024-10-16 19:00:00,12.1692,56.718281368821295
1729076400,173211,57,93,7.5,2024-10-16 11:00:00,4.7982,26.656666666666663
1720605600,173211,52,96,3.7,2024-07-10 10:00:00,3.1910000000000007,17.72777777777778
1720645200,173211,73,85,11.1,2024-07-10 21:00:00,5.3702000000000005,29.834444444444447
1734483600,173211,66,84,51.3,2024-12-18 01:00:00,27.4278,85.14685171102663
1734494400,173211,56,90,36.8,2024-12-18 04:00:00,20.5288,72.29320152091255
1734552000,173211,67,86,80.4,2024-12-18 20:00:00,42.8828,119.17875376884423
1725303600,173211,72,85,2.3,2024-09-02 19:00:00,0.7553999999999998,4.196666666666665
1732766400,173211,65,85,32.6,2024-11-28 04:00:00,17.5264,66.69937642585552
1726808400,173211,51,95,7.3,2024-09-20 05:00:00,5.1978,28.876666666666665
1726837200,173211,59,91,10.1,2024-09-20 13:00:00,6.017799999999999,33.432222222222215
1734109200,173211,71,85,18.9,2024-12-13 17:00:00,9.7042,52.125695817490495
1734130800,173211,71,84,8.5,2024-12-13 23:00:00,4.150600000000001,23.05888888888889
1732046400,173211,72,82,7.7,2024-11-19 20:00:00,3.6390000000000002,20.21666666666667
1732053600,173211,73,82,7.1,2024-11-19 22:00:00,3.2342,17.967777777777776
1732042800,173211,72,81,5.7,2024-11-19 19:00:00,2.5709999999999997,14.283333333333331
1720184400,173211,70,87,22.3,2024-07-05 13:00:00,11.6042,55.66561977186312
1720198800,173211,74,82,2.6,2024-07-05 17:00:00,0.7467999999999995,4.1488888888888855
1734037200,173211,69,86,26.8,2024-12-12 21:00:00,14.0916,60.2999391634981
1734418800,173211,60,90,30.1,2024-12-17 07:00:00,16.613400000000002,64.99834980988594
1734454800,173211,69,85,53.7,2024-12-17 17:00:00,28.456200000000003,87.06288212927757
1730340000,173211,63,90,17.9,2024-10-31 02:00:00,9.8454,52.388768060836505
1720566000,173211,70,85,8.4,2024-07-09 23:00:00,4.1816,23.23111111111111
1723788000,173211,68,89,7.4,2024-08-16 06:00:00,3.8164000000000002,21.202222222222222
1735286400,173211,54,92,22.7,2024-12-27 08:00:00,13.1682,58.57953612167301
1731862800,173211,72,86,4.7,2024-11-17 17:00:00,2.037,11.316666666666666
1731848400,173211,70,87,11.2,2024-11-17 13:00:00,5.6768,31.537777777777777
1730545200,173211,70,84,6.0,2024-11-02 11:00:00,2.9,16.11111111111111
1730577600,173211,71,82,19.3,2024-11-02 20:00:00,9.9178,52.52365779467681
1723273200,173211,50,96,5.0,2024-08-10 07:00:00,4.054,22.522222222222222
1731297600,173211,52,93,11.1,2024-11-11 04:00:00,7.142600000000001,39.681111111111115
1722956400,173211,64,89,8.5,2024-08-06 15:00:00,4.7414000000000005,26.341111111111115
1722452400,173211,70,87,4.7,2024-07-31 19:00:00,2.2058,12.254444444444443
1722456000,173211,70,87,5.3,2024-07-31 20:00:00,2.5262,14.034444444444443
1722466800,173211,71,87,13.9,2024-07-31 23:00:00,7.034200000000001,39.07888888888889
1724288400,173211,70,83,13.6,2024-08-22 01:00:00,6.9584,38.657777777777774
1724349600,173211,69,87,8.9,2024-08-22 18:00:00,4.533,25.183333333333334
1723593600,173211,75,85,10.6,2024-08-14 00:00:00,4.9344,27.413333333333334
1725004800,173211,67,89,14.7,2024-08-30 08:00:00,7.799,43.327777777777776
1735120800,173211,46,95,10.4,2024-12-25 10:00:00,7.2752,40.41777777777778
1728792000,173211,74,87,9.5,2024-10-13 04:00:00,4.4314,24.61888888888889
1724266800,173211,70,82,7.3,2024-08-21 19:00:00,3.5942,19.967777777777776
1724238000,173211,63,86,8.0,2024-08-21 11:00:00,4.5588,25.326666666666664
1729137600,173211,56,93,6.9,2024-10-17 04:00:00,4.562200000000001,25.34555555555556
1729206000,173211,71,85,21.5,2024-10-17 23:00:00,11.092600000000001,54.71244866920152
1726405200,173211,60,90,9.1,2024-09-15 13:00:00,5.3994,29.996666666666666
1726419600,173211,65,89,5.8,2024-09-15 17:00:00,3.2152000000000003,17.862222222222222
1726369200,173211,69,89,7.5,2024-09-15 03:00:00,3.7854,21.03
1726401600,173211,59,91,8.1,2024-09-15 12:00:00,4.9498,27.498888888888885
1726221600,173211,54,95,4.6,2024-09-13 10:00:00,3.5028,19.46
1735056000,173211,60,88,43.0,2024-12-24 16:00:00,23.502,77.83262357414449
1735074000,173211,66,83,69.1,2024-12-24 21:00:00,36.933,104.52849246231156
1735066800,173211,65,84,80.5,2024-12-24 19:00:00,43.105000000000004,119.72587939698494
1735020000,173211,42,94,21.3,2024-12-24 06:00:00,13.433400000000002,59.0736349809886
1728169200,173211,70,86,15.5,2024-10-05 23:00:00,7.973000000000001,44.294444444444444
1728100800,173211,56,94,9.1,2024-10-05 04:00:00,5.737,31.87222222222222
1728097200,173211,60,92,16.2,2024-10-05 03:00:00,9.1908,51.16917110266159
1728158400,173211,69,87,20.5,2024-10-05 20:00:00,10.727400000000001,54.032038022813694
1731016800,173211,70,86,31.4,2024-11-07 22:00:00,16.4636,64.71925475285171
1727204400,173211,65,88,3.5,2024-09-24 19:00:00,1.9870000000000005,11.038888888888891
1723971600,173211,59,93,3.8,2024-08-18 09:00:00,2.6535999999999995,14.74222222222222
1723982400,173211,63,89,9.6,2024-08-18 12:00:00,5.4132,30.07333333333333
1725836400,173211,71,86,4.0,2024-09-08 23:00:00,1.7476000000000003,9.70888888888889
1734685200,173211,54,94,4.2,2024-12-20 09:00:00,3.2892000000000006,18.273333333333337
1734714000,173211,69,86,9.9,2024-12-20 17:00:00,5.067000000000001,28.150000000000006
1731553200,173211,60,91,20.7,2024-11-14 03:00:00,11.593800000000002,55.64624334600761
1721667600,173211,68,86,27.5,2024-07-22 17:00:00,14.549800000000001,61.15361977186312
1722618000,173211,69,88,24.0,2024-08-02 17:00:00,12.596400000000001,57.51420532319392
1732111200,173211,68,88,28.1,2024-11-20 14:00:00,14.8702,61.75056273764259
1732086000,173211,50,94,13.6,2024-11-20 07:00:00,8.6464,48.035555555555554
1728759600,173211,72,84,7.5,2024-10-12 19:00:00,3.5321999999999996,19.62333333333333
1723428000,173211,70,88,18.1,2024-08-12 02:00:00,9.361400000000001,51.48701901140685
1729317600,173211,49,96,4.7,2024-10-19 06:00:00,3.9782,22.101111111111113
1729371600,173211,68,86,17.5,2024-10-19 21:00:00,9.209800000000001,51.20457034220533
1733911200,173211,58,91,5.1,2024-12-11 10:00:00,3.4322,19.067777777777778
1733886000,173211,61,88,21.1,2024-12-11 03:00:00,11.723000000000003,55.88695817490495
1730232000,173211,71,87,22.7,2024-10-29 20:00:00,11.7334,55.90633460076046
1729242000,173211,49,96,9.3,2024-10-18 09:00:00,6.4346000000000005,35.74777777777778
1724439600,173211,71,86,12.1,2024-08-23 19:00:00,6.073,33.73888888888889
1724418000,173211,64,90,19.8,2024-08-23 13:00:00,10.7756,54.12184030418251
1724662800,173211,46,98,3.7,2024-08-26 09:00:00,3.6974,20.54111111111111
1729720800,173211,74,83,7.8,2024-10-23 22:00:00,3.5236,19.575555555555557
1729695600,173211,74,84,6.4,2024-10-23 15:00:00,2.776,15.42222222222222
1729674000,173211,61,90,5.7,2024-10-23 09:00:00,3.4993999999999996,19.44111111111111
1727503200,173211,47,99,14.7,2024-09-28 06:00:00,9.487,51.721026615969585
1734793200,173211,64,88,20.7,2024-12-21 15:00:00,11.2562,55.01725475285171
1734771600,173211,57,93,10.5,2024-12-21 09:00:00,6.4002,35.556666666666665
1731222000,173211,43,97,7.8,2024-11-10 07:00:00,6.140000000000001,34.111111111111114
1731268800,173211,64,85,13.5,2024-11-10 20:00:00,7.4114,41.17444444444445
1720267200,173211,61,90,5.8,2024-07-06 12:00:00,3.5527999999999995,19.737777777777776
1725894000,173211,73,86,4.1,2024-09-09 15:00:00,1.6322,9.067777777777778
1725872400,173211,58,92,3.0,2024-09-09 09:00:00,2.3108000000000004,12.837777777777779
1725861600,173211,61,91,3.4,2024-09-09 06:00:00,2.2711999999999994,12.617777777777775
1725879600,173211,57,92,3.2,2024-09-09 11:00:00,2.502,13.899999999999999
1725904800,173211,73,84,2.6,2024-09-09 18:00:00,0.8311999999999999,4.6177777777777775
1722711600,173211,64,89,8.0,2024-08-03 19:00:00,4.4744,24.857777777777777
1722672000,173211,53,95,3.4,2024-08-03 08:00:00,2.9463999999999997,16.368888888888886
1722664800,173211,55,94,3.7,2024-08-03 06:00:00,2.9378,16.32111111111111
1722675600,173211,51,96,2.9,2024-08-03 09:00:00,2.8482,15.823333333333332
1734361200,173211,72,84,29.2,2024-12-16 15:00:00,15.120000000000001,62.21596958174905
1732680000,173211,77,83,10.2,2024-11-27 04:00:00,4.552,25.288888888888884
1732676400,173211,76,83,10.5,2024-11-27 03:00:00,4.7966,26.647777777777776
1732406400,173211,72,83,16.2,2024-11-24 00:00:00,8.178,45.43333333333334
1732413600,173211,74,83,16.4,2024-11-24 02:00:00,8.116,45.08888888888889
1732460400,173211,68,83,8.3,2024-11-24 15:00:00,4.297000000000001,23.872222222222224
1732417200,173211,72,84,18.0,2024-11-24 03:00:00,9.139199999999999,51.07303422053232
1732431600,173211,60,89,7.0,2024-11-24 07:00:00,4.2780000000000005,23.76666666666667
1732485600,173211,71,82,5.1,2024-11-24 22:00:00,2.335,12.972222222222221
1726462800,173211,56,94,3.6,2024-09-16 05:00:00,2.8000000000000003,15.555555555555557
1732971600,173211,71,86,45.2,2024-11-30 13:00:00,23.748400000000004,78.2916958174905
1719820800,173211,55,93,2.8,2024-07-01 08:00:00,2.4572,13.65111111111111
1729998000,173211,69,88,6.4,2024-10-27 03:00:00,3.1980000000000004,17.76666666666667
1733194800,173211,58,91,24.7,2024-12-03 03:00:00,13.898599999999998,59.94035741444867
1733248800,173211,64,87,56.8,2024-12-03 18:00:00,30.5336,90.93332319391635
1729872000,173211,70,85,2.4,2024-10-25 16:00:00,0.9775999999999998,5.43111111111111
1730674800,173211,72,83,8.4,2024-11-03 23:00:00,4.0128,22.293333333333333
1734865200,173211,63,90,22.5,2024-12-22 11:00:00,12.3018,56.96533079847909
1734890400,173211,68,86,34.3,2024-12-22 18:00:00,18.180999999999997,67.91897338403041
1734868800,173211,65,89,29.7,2024-12-22 12:00:00,15.977799999999998,63.814152091254755
1720432800,173211,57,92,7.2,2024-07-08 10:00:00,4.638,25.766666666666666
1720411200,173211,72,85,10.4,2024-07-08 04:00:00,5.0808,28.226666666666667
1720407600,173211,75,83,14.1,2024-07-08 03:00:00,6.8034,37.79666666666667
1725116400,173211,72,86,5.2,2024-08-31 15:00:00,2.304,12.799999999999999
1720879200,173211,74,85,19.5,2024-07-13 14:00:00,9.7714,52.25089733840304
1720893600,173211,74,85,21.0,2024-07-13 18:00:00,10.5724,53.74325475285171
1722204000,173211,70,88,1.9,2024-07-28 22:00:00,0.7105999999999995,3.9477777777777745
1722207600,173211,69,89,3.1,2024-07-28 23:00:00,1.4358000000000004,7.976666666666668
1723348800,173211,65,90,8.8,2024-08-11 04:00:00,4.817200000000001,26.762222222222224
1724594400,173211,61,89,9.7,2024-08-25 14:00:00,5.6354,31.307777777777776
1724605200,173211,64,88,6.7,2024-08-25 17:00:00,3.7802000000000002,21.00111111111111
1731636000,173211,67,87,11.6,2024-11-15 02:00:00,6.1436,34.13111111111111
